DunsNumber,TradeName,State,Officer,Title,Area,Phone,HQDuns,HQTradeName,HQOfficer,HQTitle,Latitude,Emp90,Emp14,Emp15,EmpC15,EmpHere,EmpHereC,SIC2,SIC8_2,SIC8_3,SIC8_4,SIC8_5,SIC90,Industry,IndustryGroup,OutofBis,YearStart,SalesHereC,SalesGrowth,MoveYears,MoveSIC4,OriginCity,OriginState,OriginZIP,DestCity,DestState,MoveEmp,EmpC,MoveSales,LegalStat,GenderCEO,WomenOwned,FirstYear,LastYear,CBSA_First,PayDex2,PayDex3,PayDex4,PayDex5,PayDex6,PayDex7,PayDex8,PayDex9,PayDex10,PayDex11,PayDex12,PayDex13,PayDex14,PayDex15,PayDex16,PayDex17,PayDex18,PayDex19,PayDex20,PayDex21,F1,F2,F3,F4,F5,F6,F7,F8,DnB1,DnB2,DnB3,DnB5,DnB6,DnB7,DnB8,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
123867582.0,131.0,38.0,0.0,0.0,166.0,1422.0,123867582.0,127.0,0.0,0.0,40.6576,14.5,12.5,12.5,0.75,2.0,2.0,80.0,78432550.0,66127504.75,43285105.0,59837508.25,77087901.0,649.0,183.0,0.0,0.0,3.0,4.0,11.75,7237.75,97.75,15.0,55818.75,104.5,15.75,21.25,1.0,1302195.5,0.0,0.0,0.0,1997.0,2005.0,38300.0,56.5,44.75,46.5,45.5,66.0,45.0,66.75,60.75,79.25,76.75,73.25,69.5,75.75,69.5,74.25,69.25,77.75,63.75,77.75,52.25,26647.5,26647.5,26647.5,37145.5,37145.5,37145.5,37145.5,37171.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
825419666.0,293.0,19.0,24.0,30.0,133.0,92.0,825419666.0,271.0,24.0,29.0,42.3771,2.0,6.25,6.5,0.5,17.0,0.0,20.0,35384975.75,51175100.25,44950126.5,59837508.25,30742500.0,95.0,20.0,9.0,64.0,0.0,1.0,30.5,5363.5,119.75,32.5,57368.0,99.25,33.5,2.0,1.5,257500.0,3.0,3.0,0.0,1992.0,2003.0,14454.0,63.0,53.0,53.0,45.0,70.0,47.0,73.0,69.0,77.0,65.0,79.0,64.0,79.0,72.0,80.0,72.0,73.25,68.75,74.5,65.25,21294.0,12314.5,12314.5,12314.5,22885.0,22888.0,22888.0,22888.0,24.0,23.5,22.5,19.5,16.5,13.5,9.75,2.25,3.0,2.25,2.25,2.25,2.25,2.0,2.0,2.0,2.0
618152672.0,80.0,1.0,731.0,12.0,4.0,1776.0,81388753.0,174.0,1970.0,7.0,33.5032,16.0,34.0,34.0,0.0,34.0,0.0,80.0,40947600.75,55460002.25,64860030.25,59837508.25,63852500.0,737.0,180.0,0.0,0.0,3.0,2.0,9.0,8011.0,13.0,0.0,35209.0,15.0,0.0,25.0,3.0,1944400.0,3.0,2.0,0.0,1992.0,2015.0,13820.0,83.0,78.0,86.0,74.0,88.0,76.0,83.0,52.0,76.25,74.75,76.25,74.75,80.0,68.0,68.0,51.0,80.0,78.0,77.75,55.5,36056.5,36056.5,30846.5,30846.5,30846.5,28344.5,26591.5,25093.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,2.25,0.75,0.75,1.5,2.25,3.0,2.25,3.0
101809908.0,0.0,30.0,1975.0,26.0,122.0,591.0,101809908.0,0.0,1977.0,26.0,42.8474,6.5,3.0,3.0,0.0,3.0,0.0,79.0,67200025.5,60675001.5,41862605.0,59837508.25,78705026.25,430.0,142.0,0.0,74.0,3.0,2.0,36.0,7764.25,52.0,20.75,56846.75,64.75,21.75,5.25,0.5,413325.0,0.0,3.0,0.0,2002.0,2015.0,40484.0,54.0,52.0,67.0,53.0,67.0,53.0,80.0,77.0,79.0,77.0,79.0,79.0,79.0,68.0,80.0,76.0,74.0,59.0,72.0,59.0,33015.0,33015.0,33015.0,33015.0,33015.0,33015.0,33015.0,33015.0,22.0,21.0,19.0,16.0,13.0,12.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
929160500.0,0.0,9.0,1530.0,31.0,0.0,0.0,929160500.0,0.0,1531.0,30.0,25.9919,8.0,3.0,3.0,2.0,3.0,2.0,47.0,69650000.0,48982626.0,44950126.5,59837508.25,59092907.25,364.0,80.0,0.0,79.0,3.0,2.0,27.0,6017.75,41.75,15.0,44398.0,48.0,16.0,8.5,1.5,903175.0,3.0,3.0,0.0,2007.0,2015.0,22744.0,62.0,59.25,77.5,64.5,76.0,66.25,76.0,72.75,76.5,76.0,77.75,65.25,64.0,56.0,64.75,56.5,66.5,58.5,72.0,67.5,36816.0,36816.0,36816.0,36816.0,36816.0,36816.0,34825.0,34825.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,2.25,2.25,3.0,3.0,2.75,2.75,2.75,2.75
165353181.0,0.0,44.0,661.0,26.0,63.0,1812.0,165353181.0,0.0,673.0,26.0,27.6024,2.25,3.0,3.0,0.0,7.0,0.0,58.0,65250100.75,60865031.25,41862605.0,59837508.25,46870000.0,592.0,60.0,0.0,72.0,3.0,2.0,30.75,5839.75,76.0,17.0,50745.75,84.75,18.0,1.75,0.5,159375.0,1.0,3.0,0.0,2000.0,2001.0,18580.0,79.25,78.0,73.75,60.75,77.25,74.0,78.25,77.25,74.0,67.5,75.75,73.0,79.75,70.75,79.5,75.75,80.75,72.0,74.25,71.25,22309.0,22601.0,22601.0,16310.0,16310.0,16310.0,16310.0,16329.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
65744806.0,0.0,4.0,1489.0,24.0,71.0,971.0,65744806.0,0.0,1490.0,25.0,37.3292,2.25,2.25,3.0,0.0,3.0,0.0,42.0,73899999.0,57142777.25,39272581.0,59837508.25,50932575.75,909.0,242.0,0.0,86.0,3.0,2.0,31.5,5270.75,106.0,33.75,41697.0,96.5,34.75,19.25,0.5,545650.0,3.0,0.0,0.0,2014.0,2015.0,41940.0,74.0,70.75,75.5,71.75,75.75,71.75,79.5,73.0,73.75,64.0,73.5,58.75,78.25,68.25,78.25,71.0,74.5,66.25,70.25,58.5,31038.0,31038.0,31038.0,31038.0,31038.0,31038.0,33529.0,33529.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,2.25,2.25,2.25,2.5,2.75,2.75,2.75,2.75
623573172.0,0.0,34.0,224.0,31.0,163.0,855.0,623573172.0,0.0,225.0,30.0,40.8319,2.0,2.0,1.75,1.0,1.0,0.0,72.0,69285027.0,51107576.0,44950126.5,59837508.25,71805051.75,914.0,18.0,0.0,78.0,3.0,1.0,41.25,7384.5,106.0,14.5,24851.75,52.5,12.0,1.75,1.75,227000.0,0.0,1.0,0.0,2006.0,2012.0,35614.0,78.25,73.25,78.25,76.75,79.75,79.25,74.25,73.5,75.5,72.75,77.5,71.5,73.5,66.5,69.0,67.75,74.25,69.0,74.25,73.25,14290.0,15275.0,20055.0,13291.0,13291.0,12300.0,12300.0,12300.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,3.0,3.0,3.0,3.0,2.75,2.75,2.75,2.75
39608343.0,0.0,4.0,441.0,31.0,77.0,1350.0,39608343.0,0.0,443.0,30.0,38.0153,2.5,2.0,2.0,0.0,1.0,2.0,17.0,17245151.75,19130025.0,34317580.25,59837508.25,16569975.75,717.0,196.0,0.0,82.0,3.0,2.0,25.75,2461.25,108.0,21.75,62505.25,109.75,28.0,28.5,0.75,2196475.0,0.0,3.0,0.0,2010.0,2011.0,42034.0,80.0,79.0,78.5,78.5,80.0,80.0,80.0,74.0,79.5,76.5,78.75,71.75,73.25,70.25,76.75,70.25,74.25,67.0,77.25,65.0,32624.5,32624.5,32624.5,32624.5,32624.5,32624.5,23061.5,15296.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25
4938617.0,0.0,9.0,0.0,0.0,0.0,0.0,4938617.0,0.0,0.0,0.0,30.2482,14.5,1.5,1.5,1.0,2.0,2.0,36.0,35292600.0,36965000.0,45095101.25,59837508.25,41112725.5,248.0,145.0,0.0,0.0,3.0,2.0,33.25,4470.75,59.5,6.0,37565.75,63.25,6.5,4.25,0.5,310750.0,0.0,0.0,0.0,2008.0,2009.0,27260.0,77.0,64.0,74.75,61.75,72.25,57.0,77.25,62.75,70.0,63.5,82.25,79.25,83.0,79.75,83.25,80.0,80.25,76.75,82.0,77.25,24610.0,24610.0,24610.0,24610.0,24610.0,25893.5,34917.5,34917.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,2.25,2.25,2.5,3.0,2.25,2.25,2.75,2.75,2.25
195729442.0,0.0,9.0,898.0,30.0,246.0,811.0,195729442.0,0.0,906.0,29.0,26.1045,2.5,2.0,1.75,1.5,3.0,2.0,73.0,60040325.25,75745054.75,41862605.0,59837508.25,73620050.25,124.0,153.0,0.0,77.0,3.0,1.0,19.25,7297.5,89.5,8.0,63398.5,74.0,8.75,4.0,0.5,121100.0,0.0,3.0,0.0,2005.0,2012.0,22744.0,80.0,77.0,80.0,80.0,79.75,77.0,78.25,77.5,77.25,74.0,77.75,68.0,79.75,77.75,80.0,76.5,79.75,69.25,79.75,75.0,26584.5,25839.0,25839.0,10831.0,10828.5,12011.0,12011.0,12011.0,30.0,30.0,29.0,22.75,19.0,18.0,13.0,2.25,2.25,2.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0
42506431.0,0.0,5.0,1285.0,31.0,38.0,608.0,42506431.0,0.0,1289.0,30.0,40.022,41.5,1.5,1.5,1.5,4.0,2.0,87.0,72050050.0,72127500.0,46192506.25,59837508.25,77742588.25,457.0,67.0,0.0,0.0,3.0,2.0,31.75,8453.0,109.25,9.25,53859.25,101.0,10.0,3.75,0.75,292325.0,0.0,0.0,0.0,1998.0,2000.0,14500.0,79.75,70.0,76.25,66.5,78.75,74.5,80.0,79.5,78.0,74.0,78.25,76.75,79.5,77.25,80.0,77.75,80.0,73.75,78.0,75.0,28540.5,28540.5,28540.5,28540.5,28540.5,28540.5,27540.0,20053.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
15081927.0,0.0,3.0,957.0,31.0,90.0,864.0,15081927.0,0.0,965.0,30.0,33.2441,7.25,2.25,2.25,2.0,2.0,2.0,65.0,69705000.75,47532726.0,60442577.5,59837508.25,61735126.25,760.0,207.0,0.0,80.0,3.0,4.0,38.0,6624.75,113.25,10.25,73061.75,126.5,12.75,3.75,1.75,235000.0,0.0,3.0,0.0,2008.0,2013.0,38060.0,80.0,80.0,80.0,80.0,80.0,77.5,80.0,79.0,80.0,79.5,80.25,79.25,80.75,78.25,80.75,78.25,78.5,73.0,75.75,72.0,33819.0,33819.0,38322.5,36321.5,34074.0,39345.5,4013.0,4013.0,30.0,30.0,29.0,25.0,21.0,12.0,7.0,1.5,2.25,1.75,1.5,3.0,2.25,3.0,3.0,3.0,3.0
10573790.0,0.0,4.0,35.0,31.0,0.0,0.0,10573790.0,0.0,37.0,30.0,33.862,9.5,2.0,2.0,1.0,1.0,2.0,73.0,56572677.0,56432951.5,60442577.5,59837508.25,62600105.75,133.0,153.0,0.0,81.0,3.0,2.0,42.0,7427.0,85.5,4.5,73628.5,120.5,14.5,2.5,2.5,150375.0,0.0,0.0,0.0,2009.0,2012.0,31084.0,70.25,68.25,70.25,65.5,71.75,66.25,78.75,73.25,80.0,79.25,68.25,63.0,68.25,62.0,79.0,78.25,78.5,73.0,75.75,63.25,37069.0,37069.0,37069.0,37069.0,38810.5,38555.5,38530.0,38530.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,2.25,2.25,1.5,2.25,2.25,2.25,2.25,3.0,3.0
37837288.0,0.0,34.0,0.0,0.0,163.0,438.0,37837288.0,0.0,0.0,0.0,40.6705,9.5,2.75,3.0,1.5,2.0,2.0,65.0,57852502.25,62607501.0,47970131.25,59837508.25,63397626.75,759.0,207.0,0.0,0.0,3.0,2.0,19.75,6325.25,67.25,28.25,76850.0,115.25,29.25,4.5,0.5,302448.5,0.0,0.0,0.0,2002.0,2003.0,35614.0,79.25,76.75,80.0,78.25,80.0,77.75,82.0,74.5,80.0,78.5,79.25,79.0,79.25,77.5,78.25,61.0,72.5,71.25,70.75,67.0,31591.0,31591.0,31591.0,31591.0,20815.0,20815.0,19820.0,15083.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,2.75,2.75,2.75,2.75
180433976.0,0.0,9.0,180.0,30.0,214.0,1498.0,180433976.0,0.0,178.0,29.0,28.0488,1.5,7.25,7.25,0.75,1.0,0.0,17.0,23049961.0,52290201.75,41862605.0,59837508.25,16530252.5,887.0,131.0,0.0,76.0,3.0,2.0,24.75,3429.5,122.75,18.75,73855.25,104.25,17.0,12.0,0.75,1898450.0,3.0,0.0,0.0,2004.0,2006.0,29460.0,43.5,35.5,62.5,42.75,63.75,43.75,72.0,65.5,76.25,67.5,81.0,70.0,80.75,76.25,79.25,76.0,82.0,71.25,80.5,74.25,30077.5,30077.5,24564.5,24564.5,24564.5,31300.0,28304.5,28304.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,0.75,1.5,1.5,1.5,1.5,1.5,1.5,1.25,1.25
30699403.0,0.0,9.0,452.0,31.0,246.0,501.0,30699403.0,0.0,454.0,30.0,25.9925,38.5,2.25,2.25,2.0,1.0,2.0,73.0,62865052.75,62607501.0,47970131.25,59837508.25,79762551.0,124.0,153.0,0.0,82.0,3.0,2.0,42.75,7641.5,106.5,17.5,42514.25,116.5,18.5,1.5,1.5,94500.0,0.0,3.0,0.0,2010.0,2013.0,22744.0,65.75,58.75,73.0,66.5,73.25,66.75,61.5,53.5,64.5,58.5,77.75,75.75,77.5,75.5,80.0,75.5,82.25,80.75,82.25,78.5,24288.5,29798.5,34807.5,34807.5,29797.0,41540.5,45899.0,45899.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,2.25,2.25,3.0,3.0,3.0
19214386.0,0.0,48.0,1847.0,27.0,5.0,1675.0,19214386.0,0.0,1847.0,27.0,47.538,4.0,1.25,1.25,1.75,4.0,0.0,58.0,61882500.75,47690176.25,60442577.5,59837508.25,58130105.0,873.0,60.0,0.0,53.0,0.0,2.0,48.25,5795.0,130.25,28.0,60091.75,102.75,22.25,2.5,2.0,235000.0,2.0,0.0,0.0,1989.0,1992.0,43220.0,73.0,73.0,73.0,72.25,80.0,77.75,78.5,75.5,76.25,68.5,74.75,65.75,69.0,64.5,74.5,62.75,76.5,72.0,77.5,72.0,23523.5,23523.5,23523.5,23523.5,23282.5,23282.5,23282.5,18028.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,2.25,2.25,3.0,3.0,3.0,3.0,3.0,2.25
21683128.0,196.0,44.0,489.0,26.0,241.0,311.0,21683128.0,188.0,491.0,26.0,32.7986,2.5,1.5,1.5,2.0,1.0,0.0,75.0,68347551.75,47935401.0,46192506.25,59837508.25,69610126.0,896.0,15.0,0.0,0.0,3.0,2.0,51.25,7697.0,112.75,9.5,57533.75,118.0,10.0,1.75,2.0,94750.0,0.0,3.0,0.0,2001.0,2009.0,33420.0,80.0,80.0,80.0,80.0,79.5,64.5,79.5,75.25,80.0,80.0,78.5,76.75,78.0,76.0,80.0,76.0,80.0,78.5,77.0,65.75,30300.5,30300.5,30300.5,30300.5,26315.5,23815.5,23815.5,15848.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
9983439.0,0.0,9.0,0.0,0.0,61.0,542.0,9983439.0,0.0,0.0,0.0,29.0008,4.0,2.0,3.25,1.25,2.0,2.0,60.0,60677627.5,41432725.0,60442577.5,59837508.25,54525053.0,368.0,84.0,0.0,81.0,3.0,4.0,30.75,5944.5,74.0,19.5,39297.5,111.75,9.5,7.75,0.5,466750.0,0.0,0.0,0.0,2009.0,2014.0,26140.0,72.75,72.25,78.0,72.0,79.75,76.5,80.0,78.75,77.25,76.0,78.75,76.5,80.75,75.0,80.75,77.75,78.5,71.25,75.75,74.0,31546.0,31546.0,36557.5,30070.0,30067.0,30067.0,30067.0,30067.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,1.5,1.75,2.25,2.25,1.5,1.5,2.25,2.25,2.25
95155037.0,0.0,46.0,0.0,0.0,0.0,0.0,95155037.0,0.0,0.0,0.0,38.7054,3.25,1.5,1.5,0.5,1.0,2.0,73.0,77577627.75,64347525.25,41862605.0,59837508.25,71395651.0,133.0,153.0,0.0,0.0,3.0,2.0,25.25,7149.0,96.25,26.5,45034.75,77.0,27.5,1.5,1.0,116250.0,0.0,0.0,0.0,2003.0,2006.0,47894.0,77.0,69.75,78.75,74.75,78.75,78.0,77.5,70.75,76.75,62.25,78.25,65.0,79.75,73.25,73.25,68.0,75.0,58.75,74.75,66.25,25886.0,16775.5,16775.5,16775.5,20383.0,20383.0,20383.0,12796.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,0.75,1.5,1.5,2.25,2.25,3.0,3.0,2.25,2.25,2.0
40574372.0,0.0,48.0,183.0,31.0,62.0,1433.0,40574372.0,0.0,181.0,30.0,48.7638,3.0,3.0,3.0,2.0,3.0,2.0,49.0,52390000.0,53352477.25,47970131.25,59837508.25,54409975.5,772.0,223.0,0.0,83.0,3.0,1.0,18.25,5478.75,86.25,20.0,81122.0,119.75,20.75,5.0,0.0,316073.5,0.0,3.0,0.0,2011.0,2015.0,13380.0,80.25,66.5,80.0,71.25,80.75,75.25,80.5,76.0,78.25,77.25,77.0,73.25,79.75,75.0,77.75,67.25,75.5,74.0,73.0,65.75,29059.0,29059.0,26803.5,22788.5,18787.0,23037.5,16802.0,16802.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,1.5,2.25,2.25,1.5,2.25,2.75,2.75,2.75,2.75
809909526.0,135.0,18.0,1010.0,30.0,0.0,0.0,809909526.0,131.0,1015.0,29.0,32.4202,8.0,5.25,5.25,0.0,10.0,0.0,79.0,82980625.5,57062600.25,39232530.5,59837508.25,79910100.0,51.0,142.0,0.0,56.0,3.0,4.0,30.5,7773.0,112.0,16.75,60120.5,115.0,17.75,5.0,1.25,305900.0,3.0,3.0,0.0,1989.0,2007.0,43340.0,76.25,67.25,80.0,76.0,78.5,74.5,66.25,58.25,67.0,63.25,76.5,74.75,77.75,68.75,77.25,74.75,74.75,70.0,78.0,69.0,24049.0,24049.0,24049.0,8538.25,8538.25,8538.25,20066.0,21570.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,2.25,2.25,3.0,3.0,3.0,2.25
969733740.0,0.0,35.0,1133.0,26.0,0.0,0.0,969733740.0,0.0,1146.0,26.0,40.0467,1.25,1.0,1.0,0.0,1.0,0.0,73.0,72545049.75,42492600.25,44950126.5,59837508.25,66540200.5,252.0,44.0,0.0,69.0,3.0,1.0,37.25,6980.25,53.25,28.75,40578.25,75.75,28.25,26.75,0.75,2439400.0,1.0,2.0,1.0,1997.0,2015.0,18140.0,72.5,69.75,79.0,73.5,78.75,72.0,76.75,62.0,79.5,66.25,79.75,68.25,79.75,69.5,77.75,71.5,74.5,65.75,72.5,67.5,36587.0,36587.0,36587.0,36587.0,36587.0,36587.0,30329.5,34682.25,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.25,1.5,2.25
13847556.0,0.0,10.0,0.0,0.0,67.0,909.0,13847556.0,0.0,0.0,0.0,33.2637,4.0,3.5,3.75,1.75,2.0,2.0,42.0,56020125.0,39482701.0,45095101.25,59837508.25,49427551.5,396.0,204.0,0.0,82.0,3.0,2.0,33.25,4470.75,59.5,6.0,37565.75,63.25,6.5,4.25,0.5,310750.0,0.0,0.0,0.0,2010.0,2013.0,12060.0,74.25,60.5,77.0,63.75,75.75,63.75,77.75,66.0,68.0,63.0,82.25,79.25,83.0,76.25,83.5,76.0,79.0,76.0,81.5,76.0,26528.0,26528.0,26528.0,19310.0,19310.0,20330.25,20330.25,20332.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,1.5,1.75,2.25,2.25,1.5,1.5,2.75,2.75,2.25
18677703.0,0.0,4.0,1468.0,26.0,44.0,941.0,18677703.0,0.0,1470.0,26.0,34.0047,2.0,1.75,1.75,1.5,2.0,0.0,72.0,65582477.5,57882975.5,46192506.25,59837508.25,72410000.0,84.0,17.0,0.0,40.0,3.0,4.0,47.75,7519.5,72.25,8.5,71734.0,101.25,18.5,1.5,2.0,79125.0,0.0,3.0,0.0,1989.0,2009.0,31084.0,80.0,80.0,74.25,74.25,73.25,57.0,69.5,65.5,80.0,79.75,80.0,78.75,78.0,76.75,80.0,76.0,80.0,78.5,78.75,66.25,33823.5,28814.5,28814.5,28814.5,21306.5,27550.5,34910.0,13827.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
803200989.0,0.0,34.0,1747.0,26.0,10.0,1567.0,803200989.0,0.0,1748.0,26.0,40.7561,3.25,1.25,1.25,0.5,3.0,2.0,81.0,82287850.75,51175100.25,44950126.5,59837508.25,80582500.5,529.0,118.0,0.0,0.0,3.0,1.0,33.25,7773.0,114.75,23.25,68174.0,116.75,24.25,1.5,1.25,92500.0,0.0,0.0,0.0,1993.0,1999.0,35614.0,76.25,75.5,79.5,72.0,76.5,72.75,66.5,66.5,67.0,66.5,77.5,76.25,77.75,68.75,77.25,74.75,74.75,70.0,78.0,69.0,22055.0,22055.0,22055.0,20526.5,20526.5,20526.5,20521.0,8758.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
15242931.0,0.0,9.0,32.0,31.0,209.0,1389.0,15242931.0,0.0,33.0,30.0,30.5673,8.5,2.0,1.75,1.0,1.0,0.0,17.0,18720051.0,29734976.0,46922530.0,59837508.25,16465126.5,667.0,186.0,0.0,0.0,3.0,4.0,23.25,1888.5,64.0,20.0,59007.75,65.5,22.5,9.5,0.0,1017070.25,0.0,3.0,0.0,2003.0,2009.0,12999.0,73.75,66.5,74.5,64.5,75.75,68.5,73.0,65.5,57.75,54.5,79.25,75.0,76.75,73.25,77.5,75.25,80.75,74.25,80.75,75.5,32555.0,32555.0,32555.0,32555.0,31347.0,50844.5,46089.5,49614.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,2.25,2.25,1.75,3.0,3.0,2.75,2.75,2.75,2.75
79805902.0,0.0,46.0,293.0,24.0,152.0,829.0,79805902.0,0.0,291.0,25.0,38.9077,34.75,2.0,1.0,3.0,1.0,3.0,65.0,54440025.5,58792727.0,41862605.0,59837508.25,62082655.25,759.0,207.0,0.0,86.0,3.0,2.0,24.5,6406.75,77.0,23.75,57175.0,105.5,24.5,43.0,0.5,1032075.0,0.0,0.0,0.0,2014.0,2015.0,47894.0,77.5,66.0,77.5,65.5,80.0,77.25,78.0,76.0,79.0,77.25,79.75,75.75,71.25,65.5,74.75,73.0,76.5,75.75,78.25,72.5,36800.0,44053.5,44280.0,44533.0,44533.0,44533.0,40542.5,40542.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,0.75,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.75,3.0
26781618.0,0.0,19.0,1800.0,31.0,97.0,275.0,26781618.0,0.0,1802.0,30.0,42.2381,1.25,1.0,1.0,0.0,1.0,0.0,1.0,1402550.25,37535001.0,43672601.25,59837508.25,4902525.25,386.0,90.0,0.0,85.0,3.0,2.0,23.25,1888.5,64.0,20.0,59007.75,65.5,22.5,9.5,0.0,1017070.25,0.0,2.0,0.0,2013.0,2015.0,15764.0,80.0,80.0,80.0,80.0,80.0,67.5,81.0,80.5,69.25,68.5,81.25,79.75,78.0,73.75,79.25,76.5,80.75,74.25,80.75,75.5,21562.5,21562.5,21562.5,21562.5,21562.5,22067.5,25113.0,25113.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,2.25,2.25,1.75,2.25,2.25,2.25,2.25,2.25,2.25
166050869.0,0.0,34.0,0.0,0.0,0.0,0.0,166050869.0,0.0,0.0,0.0,40.7543,1.5,1.75,1.75,0.0,1.0,2.0,73.0,73792550.75,75745054.75,41862605.0,59837508.25,73265000.0,133.0,153.0,0.0,0.0,3.0,4.0,28.75,7419.0,100.5,20.25,60844.25,132.75,20.0,5.25,0.5,148350.0,0.0,0.0,0.0,2004.0,2010.0,35614.0,80.0,80.0,78.5,78.5,75.5,67.25,79.5,61.75,74.0,64.5,73.75,66.5,79.75,70.75,79.5,75.75,79.75,63.25,73.5,68.0,23839.5,15088.0,15088.0,15088.0,15088.0,15088.0,15088.0,15088.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,3.0,3.0,3.0,2.25,2.25,2.25,2.25,2.25,2.25
106693724.0,204.0,9.0,1691.0,30.0,178.0,222.0,106693724.0,195.0,1695.0,29.0,27.1817,5.0,5.0,5.0,0.0,5.0,0.0,58.0,50767576.75,64217503.5,41862605.0,59837508.25,58120108.0,492.0,60.0,0.0,52.0,3.0,4.0,9.5,5820.25,119.75,13.25,40044.0,105.25,16.75,4.0,0.0,253275.0,3.0,3.0,0.0,1989.0,2015.0,38940.0,76.0,75.0,76.0,75.0,76.0,75.0,78.0,74.0,80.0,76.0,80.0,80.0,80.0,80.0,80.0,79.0,80.0,79.0,80.0,76.0,12085.0,12085.0,12085.0,12085.0,12085.0,12085.0,12085.0,12085.0,7.0,6.0,6.0,7.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
793970039.0,0.0,4.0,0.0,15.5,0.0,0.0,793970039.0,0.0,0.0,15.0,34.0002,2.0,2.5,3.75,0.75,4.0,3.0,47.0,56495278.25,51175100.25,44950126.5,59837508.25,60167801.75,902.0,191.0,0.0,0.0,3.0,2.0,33.0,5443.5,98.0,15.5,57457.0,122.75,16.25,1.75,0.5,151175.0,0.0,0.0,0.0,1992.0,1994.0,31084.0,80.25,79.0,76.25,74.0,75.75,69.0,78.0,74.25,78.0,76.5,78.0,77.25,80.0,78.75,80.0,78.5,77.0,71.5,78.25,72.25,29129.5,29368.0,29848.0,30073.0,30550.5,40100.0,38705.5,38705.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,2.25,1.5,1.5,1.5,1.5,2.0,2.0
183385731.0,0.0,22.0,139.0,4.0,222.0,116.0,17387184.0,0.0,1979.0,29.0,46.2814,10.0,18.75,18.75,0.0,5.0,0.0,17.0,31940103.0,45462528.25,46262625.25,59837508.25,17619903.0,820.0,221.0,0.0,0.0,3.0,4.0,41.75,4043.5,98.0,12.75,34231.5,56.75,13.5,4.75,0.0,813125.0,3.0,0.0,0.0,1989.0,1996.0,32100.0,63.0,50.0,53.0,49.0,80.0,51.0,80.0,79.0,80.0,79.0,80.0,74.0,78.0,73.25,79.0,74.25,77.75,63.25,77.25,58.0,26103.0,26103.0,26103.0,26103.0,26103.0,26103.0,35557.5,32583.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
