DunsNumber,TradeName,State,Officer,Title,Area,Phone,HQDuns,HQTradeName,HQOfficer,HQTitle,Latitude,Emp90,Emp14,Emp15,EmpC15,EmpHere,EmpHereC,SIC2,SIC8_2,SIC8_3,SIC8_4,SIC8_5,SIC90,Industry,IndustryGroup,OutofBis,YearStart,SalesHereC,SalesGrowth,MoveYears,MoveSIC4,OriginCity,OriginState,OriginZIP,DestCity,DestState,MoveEmp,EmpC,MoveSales,LegalStat,GenderCEO,WomenOwned,FirstYear,LastYear,CBSA_First,PayDex2,PayDex3,PayDex4,PayDex5,PayDex6,PayDex7,PayDex8,PayDex9,PayDex10,PayDex11,PayDex12,PayDex13,PayDex14,PayDex15,PayDex16,PayDex17,PayDex18,PayDex19,PayDex20,PayDex21,F1,F2,F3,F4,F5,F6,F7,F8,DnB1,DnB2,DnB3,DnB5,DnB6,DnB7,DnB8,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
791662302.0,0.0,45.0,610.0,31.0,187.0,1407.0,791662302.0,0.0,619.0,30.0,40.4045,5.0,3.0,3.0,0.0,3.0,0.0,73.0,63665076.0,51175100.25,44950126.5,59837508.25,74927975.75,124.0,153.0,0.0,79.0,3.0,2.0,34.0,7876.75,92.0,14.0,80303.0,59.75,14.5,3.5,0.5,173800.0,0.0,3.0,0.0,2007.0,2015.0,39340.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.75,75.5,77.0,76.25,79.0,75.0,78.25,73.75,76.0,73.25,78.25,74.5,14274.0,14274.0,16533.0,49049.0,49049.0,49049.0,49049.0,49049.0,30.0,30.0,29.0,16.0,13.0,12.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
786188136.0,0.0,34.0,219.0,30.0,10.0,282.0,786188136.0,0.0,220.0,29.0,40.7587,2.5,3.0,3.0,0.0,3.0,0.0,62.0,51137927.5,51175100.25,44950126.5,59837508.25,65217500.0,487.0,227.0,0.0,63.0,3.0,2.0,35.0,6140.75,65.75,11.5,67357.75,124.5,12.0,3.25,0.5,209500.0,3.0,3.0,0.0,1991.0,2015.0,35614.0,80.0,80.0,80.0,69.0,69.0,67.0,72.0,68.0,80.0,70.0,80.0,79.0,80.0,78.0,80.0,80.0,80.0,80.0,80.0,80.0,36061.0,36061.0,36061.0,36061.0,36061.0,36061.0,36061.0,36061.0,28.0,27.0,25.0,22.0,19.0,18.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
799980891.0,0.0,31.0,806.0,26.0,0.0,0.0,799980891.0,0.0,819.0,26.0,40.9657,6.25,1.75,1.75,2.0,1.0,0.0,73.0,82287850.75,51175100.25,39232530.5,59837508.25,79160400.75,8.0,4.0,0.0,0.0,3.0,2.0,30.25,7223.0,77.25,19.25,51577.0,56.5,20.25,1.5,1.25,85625.0,1.0,3.0,0.0,1997.0,2009.0,35614.0,60.25,60.25,72.75,66.25,72.75,64.0,67.25,59.5,67.75,67.0,78.25,78.25,78.0,73.75,77.25,74.25,74.75,70.0,78.25,74.5,27043.5,27043.5,28529.0,12021.75,12021.75,20528.5,20528.5,12521.75,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,1.5,2.25,2.25,2.25,3.0,3.0
793004011.0,0.0,34.0,372.0,30.0,161.0,1672.0,793004011.0,0.0,367.0,29.0,42.9717,2.75,1.75,1.75,0.0,2.0,0.0,87.0,80095076.0,51175100.25,39232530.5,59837508.25,82567555.75,743.0,130.0,0.0,64.0,3.0,4.0,39.5,8225.0,115.25,27.5,56697.5,108.25,28.25,2.25,1.25,158125.0,3.0,3.0,0.0,1992.0,2010.0,15380.0,71.5,66.0,71.25,63.75,74.25,67.75,74.75,71.25,80.0,77.75,80.0,79.75,79.0,75.0,78.25,73.75,75.0,72.25,78.0,69.0,16325.5,16325.5,34594.5,31583.0,31583.0,31583.0,38810.5,38810.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,2.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20717100.0,0.0,9.0,1701.0,24.0,186.0,1777.0,20717100.0,0.0,1704.0,25.0,26.2312,4.25,4.0,4.0,2.0,4.0,2.0,63.0,59900050.5,55740201.25,51817580.25,59837508.25,58455128.75,1.0,134.0,0.0,83.0,3.0,4.0,48.25,5795.0,130.25,28.0,60091.75,102.75,22.25,2.5,2.0,235000.0,2.0,3.0,0.0,2011.0,2015.0,22744.0,80.0,80.0,80.0,80.0,80.0,80.0,80.5,77.75,79.5,76.0,79.25,76.25,76.75,69.5,80.5,70.5,77.5,73.75,77.75,73.0,38313.5,30796.0,30796.0,29320.0,29308.5,29308.5,32344.0,12011.0,30.0,30.0,29.0,25.0,21.0,20.0,7.0,0.75,1.5,1.75,2.25,2.25,2.25,2.25,3.0,3.0,3.0
832557552.0,0.0,34.0,1878.0,24.0,105.0,537.0,832557552.0,0.0,1877.0,25.0,42.7403,1.75,4.75,4.75,0.5,1.0,0.0,87.0,77879975.25,57762676.0,44950126.5,59837508.25,79437626.0,126.0,130.0,0.0,0.0,0.0,2.0,35.75,7170.25,122.5,31.5,42166.0,87.0,32.5,5.5,1.5,255000.0,2.0,3.0,0.0,2009.0,2013.0,10580.0,76.75,74.75,80.5,76.75,82.0,81.75,82.25,81.0,77.0,75.0,77.25,75.25,79.0,74.75,80.0,68.5,75.25,68.0,74.5,65.75,26272.75,36050.25,36050.25,36050.25,36050.25,36050.25,36050.25,36050.25,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,2.25,3.0,3.0,2.25,2.25,2.25,2.25,2.25
795204411.0,0.0,31.0,100.0,28.0,169.0,33.0,795204411.0,0.0,103.0,28.0,40.1228,3.0,3.0,3.0,0.0,3.0,0.0,86.0,80095076.0,51175100.25,44950126.5,59837508.25,86610120.0,591.0,213.0,0.0,9.0,3.0,1.0,30.5,8380.5,156.25,28.25,61614.75,143.25,29.0,2.0,0.75,153125.0,3.0,2.0,0.0,1989.0,2015.0,35614.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,78.25,73.75,75.0,72.25,78.0,69.0,34025.0,34025.0,34025.0,34025.0,34025.0,34025.0,34025.0,34025.0,28.0,27.0,25.0,22.0,19.0,18.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
787154165.0,0.0,44.0,83.0,31.0,0.0,0.0,787154165.0,0.0,85.0,30.0,32.9917,2.75,2.0,2.0,0.0,2.0,0.0,17.0,53332503.25,51175100.25,44950126.5,59837508.25,37272602.0,338.0,151.0,0.0,78.0,3.0,1.0,19.5,1984.5,73.0,17.5,48717.25,124.5,18.5,4.5,0.0,359975.0,0.0,3.0,0.0,2006.0,2015.0,19124.0,80.0,55.0,80.0,53.0,80.0,53.0,73.75,63.25,74.25,68.0,78.0,76.0,79.75,78.0,79.0,76.0,73.25,69.25,75.0,68.75,34359.0,34034.25,48085.0,48085.0,48085.0,48085.0,48085.0,48085.0,30.0,30.0,19.0,16.0,13.0,12.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
56245517.0,146.0,22.0,1606.0,26.0,222.0,336.0,56245517.0,143.0,1606.0,26.0,47.2501,5.0,1.75,2.0,0.0,3.0,0.0,55.0,57102501.5,65885277.25,46192506.25,59837508.25,55119901.0,65.0,174.0,0.0,42.0,0.0,2.0,42.5,6154.5,152.75,18.5,28424.0,101.0,19.5,2.0,1.0,116250.0,1.0,3.0,0.0,1989.0,2006.0,26340.0,78.0,74.0,76.0,72.0,80.0,51.0,77.25,74.0,78.25,72.0,77.25,76.75,79.0,61.0,77.0,65.0,77.0,76.0,73.75,65.5,26061.0,26061.0,26061.0,26061.0,26061.0,26061.0,44360.0,35344.5,0.0,20.0,18.0,15.0,1.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,2.25,2.5,2.5,2.75
797834157.0,0.0,16.0,1095.0,27.0,228.0,68.0,797834157.0,0.0,1105.0,27.0,39.0214,5.0,1.75,1.75,0.5,5.0,0.0,87.0,80095076.0,51175100.25,44950126.5,59837508.25,87219901.0,99.0,0.0,0.0,57.0,3.0,2.0,32.25,8052.75,118.75,29.75,67400.75,120.5,30.75,2.5,1.25,180000.0,2.0,0.0,0.0,1989.0,1994.0,28140.0,71.25,64.0,74.5,69.5,74.5,69.5,75.75,74.5,80.0,79.75,80.0,79.5,79.0,75.0,78.25,74.25,75.75,69.25,78.0,69.0,27812.5,27812.5,27812.5,34560.5,34560.5,34560.5,34560.5,22797.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
38159299.0,178.0,34.0,1018.0,8.0,163.0,354.0,38159299.0,170.0,1023.0,7.0,40.7253,2.0,5.0,5.0,0.0,5.0,0.0,64.0,57852502.25,62607501.0,47970131.25,59837508.25,64110301.0,475.0,110.0,0.0,24.0,2.0,2.0,24.5,5980.25,93.75,21.5,70657.0,94.25,22.5,4.5,0.5,294823.5,3.0,3.0,0.0,1989.0,2015.0,35614.0,77.0,72.0,80.0,78.0,80.0,78.0,80.0,55.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,26.0,80.0,80.0,73.0,65.75,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,27.0,26.0,24.0,21.0,18.0,17.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
66657167.0,0.0,5.0,50.0,31.0,165.0,808.0,66657167.0,0.0,50.0,30.0,39.6445,4.75,2.0,2.0,2.0,2.0,2.0,15.0,20017653.75,23167553.75,29422530.0,59837508.25,16614977.75,833.0,216.0,0.0,84.0,3.0,2.0,40.25,1193.75,121.0,16.5,63265.0,92.25,22.75,11.75,1.25,1825000.0,0.0,2.0,0.0,2012.0,2015.0,19740.0,59.0,51.25,72.75,60.25,54.5,42.0,58.0,54.75,78.25,65.0,76.25,71.5,77.25,72.0,74.0,68.0,74.75,67.75,73.5,61.0,31141.5,31141.5,25362.5,25362.5,25362.5,33827.0,33832.5,33832.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,0.75,1.5,1.5,1.5,0.75,1.25,2.0,2.0,2.0
7139018.0,0.0,11.0,0.0,0.0,193.0,735.0,7139018.0,0.0,0.0,0.0,21.3461,1.5,6.0,6.0,1.25,3.0,2.0,82.0,91990402.0,66650725.5,58422557.25,59837508.25,79598125.5,742.0,120.0,0.0,79.0,3.0,2.0,51.0,7502.0,60.75,4.75,71060.5,103.25,5.0,1.75,2.25,83500.0,0.0,0.0,0.0,2007.0,2010.0,46520.0,69.5,43.75,68.25,56.5,68.0,50.0,73.5,60.5,80.0,80.0,78.5,76.5,79.0,78.25,79.0,78.0,78.5,72.75,75.75,63.25,21879.0,21879.0,21879.0,21879.0,23116.5,25828.0,28830.0,28830.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
626739601.0,0.0,34.0,1230.0,26.0,48.0,1174.0,626739601.0,0.0,1237.0,26.0,42.9825,7.0,4.5,2.5,0.0,1.0,0.0,36.0,27015200.25,63557576.0,44950126.5,59837508.25,37692451.25,306.0,65.0,0.0,0.0,3.0,1.0,46.25,6899.5,64.5,15.0,40205.25,92.5,18.25,1.75,2.0,107500.0,0.0,0.0,0.0,1991.0,1995.0,45060.0,65.5,62.0,75.75,63.0,76.5,76.5,80.0,80.0,79.75,76.75,71.5,62.5,63.5,55.25,65.25,56.25,75.0,68.0,74.25,70.5,15790.5,26537.5,26042.5,35073.0,23850.0,30123.0,30123.0,30123.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,3.0,2.25,2.25,3.0,3.0,3.0,3.0,3.0
795848431.0,0.0,20.0,576.0,26.0,73.0,1212.0,795848431.0,0.0,583.0,26.0,39.2825,2.5,1.75,1.75,1.0,1.0,0.0,81.0,80095076.0,51175100.25,44950126.5,59837508.25,81805026.0,392.0,118.0,0.0,0.0,3.0,4.0,42.75,7872.5,121.75,22.25,83748.0,122.75,23.0,1.5,0.5,95625.0,0.0,0.0,0.0,1992.0,1999.0,12580.0,52.0,46.5,76.5,71.5,67.75,60.25,75.5,66.5,80.0,77.75,80.0,79.5,79.0,76.25,78.25,73.75,75.0,72.25,78.0,69.0,21556.5,21556.5,12807.5,19541.0,19541.0,25538.5,25538.5,24038.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
15511274.0,0.0,33.0,0.0,0.0,0.0,0.0,15511274.0,0.0,0.0,0.0,36.1168,6.75,2.0,2.0,2.0,2.0,2.0,67.0,70727725.75,55312551.5,60442577.5,59837508.25,69695300.5,442.0,101.0,0.0,80.0,3.0,2.0,35.25,7072.25,84.0,3.5,71310.0,111.25,13.25,3.5,1.75,190625.0,0.0,0.0,0.0,2008.0,2015.0,29820.0,79.25,78.25,79.0,74.5,80.0,77.5,80.0,79.25,80.0,79.25,80.25,79.25,81.5,78.75,81.75,79.25,80.0,75.75,77.0,74.5,30281.5,30281.5,34785.0,31559.0,30533.5,35808.0,28577.0,28577.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,0.75,1.5,1.0,1.5,1.5,2.25,3.0,3.0,3.0,3.0
801698275.0,31.0,24.0,1586.0,30.0,0.0,0.0,801698275.0,30.0,1584.0,29.0,39.1669,1.75,5.0,5.0,1.5,15.0,0.0,54.0,57870378.25,51175100.25,39232530.5,59837508.25,63385227.0,223.0,94.0,0.0,62.0,3.0,4.0,30.5,6002.5,55.25,21.75,54788.5,75.75,22.75,2.25,0.75,122000.0,3.0,3.0,0.0,1990.0,2009.0,41180.0,75.0,75.0,76.5,75.0,79.75,78.75,67.0,67.0,68.0,66.75,80.0,79.25,80.0,79.5,80.0,79.0,73.0,68.25,76.5,72.25,31360.5,31360.5,32079.0,31593.0,25082.0,31593.0,31593.0,43585.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,1.5,1.5,1.25,2.0,2.5,2.5
181614678.0,0.0,38.0,313.0,30.0,166.0,193.0,181614678.0,0.0,309.0,29.0,40.5413,8.0,9.0,9.0,0.0,9.0,0.0,65.0,56732550.75,71942654.75,41862605.0,59837508.25,65310000.0,759.0,207.0,0.0,52.0,3.0,2.0,10.25,7093.0,87.25,24.25,70867.0,65.25,25.0,13.0,0.75,269335.75,3.0,1.0,1.0,1989.0,2015.0,38300.0,80.0,27.0,29.0,27.0,29.0,27.0,32.0,23.0,76.0,35.0,80.0,77.0,80.0,80.0,80.0,80.0,80.0,80.0,73.5,67.75,42003.0,42003.0,42003.0,42003.0,42003.0,42003.0,42003.0,42003.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20770768.0,0.0,18.0,706.0,31.0,94.0,989.0,20770768.0,0.0,721.0,30.0,30.012,2.5,1.75,1.75,1.5,2.0,2.0,73.0,65582477.5,55312551.5,69545056.5,59837508.25,69610126.0,133.0,153.0,0.0,80.0,3.0,2.0,42.5,7597.0,101.75,8.5,72274.75,110.5,8.75,2.5,2.25,157250.0,0.0,0.0,0.0,2008.0,2012.0,35380.0,80.0,80.0,79.0,77.25,79.5,64.5,80.0,79.5,80.0,79.75,80.0,78.75,78.0,76.0,80.0,76.0,80.0,78.5,77.0,74.5,33823.5,33823.5,33823.5,33823.5,33823.5,33298.5,26807.0,16605.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,3.0,3.0,3.0,3.0,3.0,2.75,3.0,3.0,3.0
33758497.0,0.0,9.0,0.0,0.0,0.0,0.0,33758497.0,0.0,0.0,0.0,24.6601,2.5,2.0,1.75,1.75,1.0,2.0,73.0,58047552.75,62607501.0,47970131.25,59837508.25,75772451.0,133.0,153.0,0.0,82.0,3.0,2.0,43.5,7640.0,81.75,20.25,46648.5,73.5,21.25,1.25,1.0,77000.0,0.0,0.0,0.0,2010.0,2012.0,28580.0,55.0,55.0,61.25,53.5,60.25,53.75,61.5,53.0,64.5,57.0,79.25,78.0,79.25,77.5,80.0,65.0,82.25,80.75,78.5,74.5,34528.5,36056.0,36056.0,36056.0,36049.0,36049.0,33389.0,33389.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,2.25,3.0,3.0,3.0,3.0
113294925.0,0.0,9.0,641.0,30.0,0.0,0.0,113294925.0,0.0,652.0,29.0,28.6023,10.25,7.5,7.5,0.0,3.0,0.0,50.0,53470125.75,61667454.75,41862605.0,59837508.25,58577576.25,97.0,155.0,0.0,74.0,3.0,4.0,1.75,5975.25,99.5,12.75,61030.75,105.75,13.25,7.75,0.0,1028070.5,3.0,3.0,0.0,2002.0,2009.0,36740.0,76.0,72.25,76.5,70.5,78.5,73.25,79.5,72.5,80.0,77.75,79.75,77.25,79.25,77.0,75.5,65.75,79.5,63.75,79.75,66.5,22551.5,22551.5,22530.5,22550.5,24062.0,28806.0,28806.0,28806.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,1.5,1.5,1.5,1.5,2.25,1.5
22917499.0,0.0,6.0,1934.0,31.0,3.0,976.0,22917499.0,0.0,1932.0,30.0,41.492,6.25,2.0,2.0,0.5,1.0,2.0,1.0,5365050.25,29734976.0,29422530.0,59837508.25,9680126.0,386.0,90.0,0.0,0.0,3.0,2.0,23.25,1888.5,64.0,20.0,59007.75,65.5,22.5,9.5,0.0,1017070.25,0.0,3.0,0.0,2008.0,2011.0,35300.0,80.0,80.0,80.0,80.0,80.0,67.5,81.0,78.5,69.25,68.5,81.25,79.75,78.0,73.75,79.25,76.5,80.75,74.25,80.75,75.5,21562.5,21562.5,21562.5,21562.5,21562.5,22067.5,25113.0,25113.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,2.25,2.25,1.75,2.25,2.25,2.25,2.25,2.25,2.25
137016317.0,76.0,38.0,1221.0,4.0,74.0,1332.0,185654076.0,0.0,615.0,5.0,40.5055,66.0,4.5,4.5,1.25,45.0,0.0,51.0,63267525.0,55837553.5,41862605.0,59837508.25,51720000.0,685.0,194.0,0.0,0.0,3.0,4.0,20.0,5172.0,157.0,31.0,15143.0,41.0,32.0,45.0,0.0,20240300.0,3.0,3.0,0.0,1989.0,2002.0,38300.0,80.0,72.0,80.0,75.0,80.0,78.0,78.0,66.0,78.0,68.0,81.0,77.0,81.0,80.0,81.0,80.0,84.0,81.0,79.25,57.25,42003.0,42003.0,42003.0,42003.0,42003.0,42003.0,42003.0,42003.0,28.0,13.25,12.5,10.75,9.0,8.0,5.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
129288080.0,0.0,27.0,1503.0,0.0,153.0,1628.0,129288080.0,0.0,1503.0,0.0,35.2188,1.0,2.5,2.5,0.5,1.0,0.0,64.0,72925051.75,66127504.75,41862605.0,59837508.25,64110000.0,475.0,110.0,0.0,0.0,3.0,2.0,0.0,6411.0,53.0,21.0,28054.0,64.0,22.0,1.0,3.0,86700.0,0.0,0.0,0.0,1989.0,1991.0,16740.0,51.25,41.0,58.25,48.75,67.25,60.5,71.25,64.0,70.0,57.5,68.25,50.0,72.0,53.75,71.0,66.75,82.0,65.5,78.25,44.25,32597.5,32333.0,32333.0,32333.0,32333.0,32333.0,32333.0,32333.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.5,2.5,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25
796975464.0,223.0,16.0,1693.0,19.0,228.0,498.0,6943336.0,0.0,1771.0,29.0,38.8954,15.25,19.25,19.25,1.0,21.0,0.0,64.0,50520100.75,47295002.25,51910102.25,59837508.25,56747500.0,475.0,110.0,0.0,0.0,3.0,2.0,19.0,6411.0,159.0,13.0,66203.0,127.0,14.0,20.0,0.0,10436000.0,3.0,3.0,0.0,1992.0,2010.0,28140.0,80.0,80.0,80.0,80.0,74.75,68.75,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,72.25,61.75,76.75,65.25,76.0,67.5,20091.0,20091.0,20091.0,20091.0,20091.0,20091.0,20091.0,20091.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
103849303.0,21.0,44.0,42.0,19.0,72.0,478.0,835406448.0,0.0,842.0,29.0,30.9813,4.0,4.0,4.0,0.0,4.0,0.0,59.0,51720102.0,60270052.75,41812580.5,59837508.25,59849902.0,536.0,83.0,0.0,0.0,3.0,4.0,13.75,6523.5,77.25,20.5,67942.5,73.0,17.75,22.25,0.0,1477845.5,2.0,2.0,0.0,1989.0,2015.0,48999.0,79.5,74.25,78.75,75.0,79.5,73.25,80.25,74.25,80.5,71.5,75.5,54.5,77.0,76.0,64.5,64.25,78.75,74.25,78.5,62.0,31540.0,31540.0,31540.0,31540.0,24554.5,24902.0,32914.5,29847.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,1.5,1.5,2.25,2.25,2.5,2.5,1.5,2.25,3.0
4133593.0,0.0,5.0,1378.0,26.0,38.0,628.0,4133593.0,0.0,1376.0,26.0,40.031,3.75,6.25,6.25,0.75,1.0,2.0,79.0,73690376.5,56432951.5,62270006.25,59837508.25,66780706.0,952.0,142.0,0.0,79.0,3.0,4.0,39.0,7999.0,19.0,4.0,80304.0,19.0,4.0,1.0,2.0,40000.0,0.0,2.0,1.0,2007.0,2013.0,14500.0,79.0,69.25,76.5,69.0,76.25,67.25,78.5,72.5,80.0,79.75,68.25,63.0,68.25,62.0,79.0,78.25,78.5,73.0,75.75,63.25,21879.0,21879.0,21879.0,21879.0,9554.5,9554.5,12806.0,12806.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
21629461.0,0.0,43.0,875.0,31.0,0.0,0.0,21629461.0,0.0,886.0,30.0,35.3166,2.5,1.5,1.5,2.0,1.0,2.0,73.0,65582477.5,55312551.5,69545056.5,59837508.25,69610126.0,124.0,153.0,0.0,81.0,3.0,2.0,45.25,7647.0,99.25,6.0,88044.25,106.75,6.25,3.25,1.75,224750.0,0.0,3.0,0.0,2009.0,2011.0,11940.0,80.0,80.0,80.0,80.0,79.5,64.5,80.0,79.75,78.75,77.75,78.5,76.75,78.0,76.0,80.25,72.0,80.0,78.5,77.0,74.5,30300.5,30300.5,30300.5,30300.5,30300.5,30300.5,26807.0,21607.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,2.75,3.0,3.0,3.0
27532973.0,279.0,31.0,594.0,26.0,251.0,1797.0,27532973.0,259.0,603.0,26.0,40.9348,7.75,9.0,9.0,0.0,9.0,0.0,58.0,42842577.0,55740201.25,51817580.25,59837508.25,51014951.25,801.0,60.0,0.0,82.0,3.0,1.0,44.5,5823.25,125.25,26.25,63370.75,120.5,29.5,5.25,1.5,282500.0,0.0,0.0,0.0,2010.0,2015.0,35614.0,80.0,80.0,79.75,78.0,80.5,64.25,81.5,77.5,80.25,76.5,75.5,72.25,80.25,74.25,80.75,70.25,73.75,71.25,76.0,68.25,33791.5,33791.5,33791.5,41556.0,41556.0,33565.0,34031.0,34031.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,3.0,3.0,2.25,2.25,2.25,3.0,3.0,3.0,3.0
969036052.0,100.0,9.0,1568.0,26.0,64.0,1372.0,969036052.0,96.0,1568.0,26.0,29.1798,2.75,4.75,5.0,1.25,4.0,0.0,80.0,72545049.75,42492600.25,39232530.5,59837508.25,78452727.0,697.0,180.0,0.0,0.0,3.0,4.0,35.0,7150.5,42.75,26.5,68347.75,63.5,27.25,3.75,0.75,300650.0,0.0,0.0,1.0,1997.0,2009.0,19660.0,80.0,76.0,79.0,75.0,76.0,69.25,74.0,57.75,78.25,75.75,77.75,71.25,79.75,69.5,77.75,71.5,80.0,80.0,72.5,67.5,46852.0,46852.0,46852.0,46852.0,46852.0,46852.0,38090.5,36185.75,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.25,1.5,2.25
833201572.0,0.0,25.0,1828.0,26.0,147.0,310.0,833201572.0,0.0,1826.0,26.0,33.5073,2.75,2.0,2.0,0.0,2.0,0.0,73.0,80252750.0,51875176.0,44950126.5,59837508.25,72020200.5,124.0,153.0,0.0,81.0,3.0,2.0,31.0,6586.0,96.5,23.5,55616.5,101.25,24.25,2.5,2.25,195000.0,1.0,1.0,0.0,2009.0,2015.0,18060.0,16.0,15.0,15.0,15.0,15.0,15.0,79.5,77.0,79.75,76.75,78.5,59.5,63.5,60.5,80.0,59.0,75.25,68.0,74.5,65.75,27837.75,29571.75,29571.75,29571.75,24802.75,28087.0,28087.0,28087.0,30.0,30.0,29.0,25.0,21.0,12.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
621265433.0,0.0,14.0,397.0,31.0,134.0,100.0,621265433.0,0.0,396.0,30.0,38.3072,4.75,8.0,8.0,2.0,8.0,2.0,80.0,70627551.5,51107576.0,44950126.5,59837508.25,61877608.0,866.0,180.0,0.0,78.0,3.0,2.0,46.25,7728.75,105.75,17.25,27353.75,95.0,20.5,2.0,1.5,325000.0,0.0,3.0,0.0,2006.0,2015.0,34500.0,80.0,77.0,80.0,80.0,80.0,80.0,80.0,59.0,60.0,53.0,64.0,51.0,52.0,45.0,52.0,52.0,74.25,69.0,74.25,73.25,9535.5,14539.0,17081.0,17081.0,17081.0,17081.0,17081.0,17081.0,30.0,30.0,19.0,16.0,13.0,12.0,7.0,2.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
45243515.0,0.0,5.0,0.0,0.0,165.0,1144.0,45243515.0,0.0,0.0,0.0,39.8438,44.75,1.5,2.0,3.0,2.0,3.0,72.0,74480050.5,71725025.0,47970131.25,59837508.25,73235107.5,602.0,160.0,0.0,86.0,3.0,2.0,30.75,6955.0,106.75,9.5,51145.75,93.75,10.5,2.5,1.0,309823.5,0.0,0.0,0.0,2014.0,2015.0,19740.0,71.5,69.5,74.75,64.0,76.75,66.5,79.0,74.25,79.0,75.0,75.75,71.0,76.75,70.5,78.5,69.75,80.0,73.75,78.0,76.75,15523.5,15523.5,15523.5,15523.5,14290.5,14290.5,14290.5,14290.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.75,2.75
184512767.0,0.0,6.0,0.0,0.0,0.0,0.0,184512767.0,0.0,0.0,0.0,41.112,7.25,3.75,3.75,0.0,1.0,2.0,89.0,58422775.75,75745054.75,41862605.0,59837508.25,83935000.0,816.0,229.0,0.0,0.0,3.0,2.0,12.0,7424.5,112.0,12.5,61686.75,84.0,13.0,5.75,0.75,160225.0,0.0,0.0,0.0,2005.0,2008.0,14860.0,80.0,79.0,80.0,80.0,78.5,73.75,78.25,76.5,77.25,74.5,74.75,65.0,79.75,71.25,79.5,76.5,79.75,69.75,79.75,75.0,32372.5,32372.5,32372.5,32372.5,23358.5,23358.5,23358.5,23358.5,28.0,29.25,28.0,24.25,20.5,19.5,14.5,1.5,1.5,1.5,2.25,3.0,3.0,2.75,2.75,2.75,2.75
